AC	sim	Count	Prop	mu_fit
32324	1.2535720579583823e-12	0.0	0.0	2.3e-09
32325	1.284971546463391e-12	0.0	0.0	2.3e-09
32326	1.317167231378252e-12	0.0	0.0	2.3e-09
32327	1.350175831202239e-12	0.0	0.0	2.3e-09
32328	1.3840144215895414e-12	1.0	1.9589478960997542e-07	2.3e-09
32329	1.4187004435175597e-12	0.0	0.0	2.3e-09
32330	1.4542517072824542e-12	0.0	0.0	2.3e-09
32331	1.4906864000005373e-12	0.0	0.0	2.3e-09
32332	1.528023088723362e-12	0.0	0.0	2.3e-09
32333	1.566280728146316e-12	0.0	0.0	2.3e-09
32334	1.6054786654295987e-12	0.0	0.0	2.3e-09
32335	1.645636646915767e-12	0.0	0.0	2.3e-09
32336	1.6867748233007663e-12	0.0	0.0	2.3e-09
32337	1.7289137562086352e-12	0.0	0.0	2.3e-09
32338	1.7720744251526395e-12	0.0	0.0	2.3e-09
32339	1.8162782317365296e-12	0.0	0.0	2.3e-09
32340	1.86154700772565e-12	0.0	0.0	2.3e-09
32341	1.9079030222718106e-12	0.0	0.0	2.3e-09
32342	1.9553689851019386e-12	0.0	0.0	2.3e-09
32343	2.00396805699521e-12	0.0	0.0	2.3e-09
32344	2.053723853769644e-12	0.0	0.0	2.3e-09
32345	2.1046604540743907e-12	0.0	0.0	2.3e-09
32346	2.1568024061166242e-12	0.0	0.0	2.3e-09
32347	2.2101747357384704e-12	0.0	0.0	2.3e-09
32348	2.2648029508653055e-12	0.0	0.0	2.3e-09
32349	2.320713051766358e-12	0.0	0.0	2.3e-09
32350	2.3779315345094253e-12	0.0	0.0	2.3e-09
32351	2.436485403662187e-12	0.0	0.0	2.3e-09
32352	2.496402172574669e-12	0.0	0.0	2.3e-09
32353	2.5577098774172503e-12	0.0	0.0	2.3e-09
32354	2.620437081516631e-12	0.0	0.0	2.3e-09
32355	2.684612882208206e-12	0.0	0.0	2.3e-09
32356	2.7502669215943754e-12	0.0	0.0	2.3e-09
32357	2.8174293913980774e-12	0.0	0.0	2.3e-09
32358	2.8861310411689387e-12	0.0	0.0	2.3e-09
32359	2.956403189814104e-12	0.0	0.0	2.3e-09
32360	3.0282777281894525e-12	0.0	0.0	2.3e-09
32361	3.10178713050945e-12	0.0	0.0	2.3e-09
32362	3.176964462759691e-12	0.0	0.0	2.3e-09
32363	3.2538433893451424e-12	0.0	0.0	2.3e-09
32364	3.3324581831489305e-12	0.0	0.0	2.3e-09
32365	3.4128437339764424e-12	0.0	0.0	2.3e-09
32366	3.495035552187088e-12	0.0	0.0	2.3e-09
32367	3.5790697854019064e-12	0.0	0.0	2.3e-09
32368	3.664983223175345e-12	0.0	0.0	2.3e-09
32369	3.752813304186776e-12	0.0	0.0	2.3e-09
32370	3.842598124766646e-12	0.0	0.0	2.3e-09
32371	3.934376454094761e-12	0.0	0.0	2.3e-09
32372	4.028187735311165e-12	0.0	0.0	2.3e-09
32373	4.124072099788372e-12	0.0	0.0	2.3e-09
32374	4.222070373711483e-12	0.0	0.0	2.3e-09
32375	4.322224089053191e-12	0.0	0.0	2.3e-09
32376	4.424575492125556e-12	0.0	0.0	2.3e-09
32377	4.52916755070692e-12	0.0	0.0	2.3e-09
32378	4.63604396862931e-12	0.0	0.0	2.3e-09
32379	4.745249189218979e-12	1.0	1.9589478960997542e-07	2.3e-09
32380	4.856828409831983e-12	0.0	0.0	2.3e-09
32381	4.970827590962091e-12	0.0	0.0	2.3e-09
32382	5.0872934587525485e-12	0.0	0.0	2.3e-09
32383	5.206273528654432e-12	0.0	0.0	2.3e-09
32384	5.327816100326997e-12	0.0	0.0	2.3e-09
32385	5.451970279041398e-12	0.0	0.0	2.3e-09
32386	5.578785977522048e-12	0.0	0.0	2.3e-09
32387	5.708313932022042e-12	0.0	0.0	2.3e-09
32388	5.8406057111707826e-12	0.0	0.0	2.3e-09
32389	5.9757137211622704e-12	0.0	0.0	2.3e-09
32390	6.113691220689347e-12	0.0	0.0	2.3e-09
32391	6.254592333319447e-12	0.0	0.0	2.3e-09
32392	6.398472048800575e-12	0.0	0.0	2.3e-09
32393	6.5453862467246735e-12	0.0	0.0	2.3e-09
32394	6.695391692233327e-12	0.0	0.0	2.3e-09
32395	6.848546062950151e-12	0.0	0.0	2.3e-09
32396	7.004907938014122e-12	0.0	0.0	2.3e-09
32397	7.164536833638737e-12	0.0	0.0	2.3e-09
32398	7.327493193315277e-12	0.0	0.0	2.3e-09
32399	7.493838409521113e-12	0.0	0.0	2.3e-09
32400	7.66363482768863e-12	0.0	0.0	2.3e-09
32401	7.83694576583676e-12	0.0	0.0	2.3e-09
32402	8.013835516376715e-12	0.0	0.0	2.3e-09
32403	8.194369362553973e-12	0.0	0.0	2.3e-09
32404	8.37861358144766e-12	1.0	1.9589478960997542e-07	2.3e-09
32405	8.566635470142344e-12	0.0	0.0	2.3e-09
32406	8.758503341754167e-12	0.0	0.0	2.3e-09
32407	8.954286541364688e-12	1.0	1.9589478960997542e-07	2.3e-09
32408	9.154055459829325e-12	0.0	0.0	2.3e-09
32409	9.357881539855244e-12	0.0	0.0	2.3e-09
32410	9.565837287445069e-12	0.0	0.0	2.3e-09
32411	9.77799629602956e-12	0.0	0.0	2.3e-09
32412	9.994433230486217e-12	0.0	0.0	2.3e-09
32413	1.0215223865659355e-11	0.0	0.0	2.3e-09
32414	1.0440445080985696e-11	0.0	0.0	2.3e-09
32415	1.0670174878871601e-11	0.0	0.0	2.3e-09
32416	1.0904492390947065e-11	0.0	0.0	2.3e-09
32417	1.114347789108739e-11	0.0	0.0	2.3e-09
32418	1.1387212812188421e-11	0.0	0.0	2.3e-09
32419	1.1635779743877461e-11	0.0	0.0	2.3e-09
32420	1.1889262456760521e-11	0.0	0.0	2.3e-09
32421	1.2147745902767513e-11	0.0	0.0	2.3e-09
32422	1.2411316242496195e-11	0.0	0.0	2.3e-09
32423	1.2680060834292184e-11	0.0	0.0	2.3e-09
32424	1.2954068258601398e-11	0.0	0.0	2.3e-09
32425	1.3233428332801371e-11	0.0	0.0	2.3e-09
32426	1.3518232103471058e-11	0.0	0.0	2.3e-09
32427	1.3808571884855793e-11	0.0	0.0	2.3e-09
32428	1.4104541242391408e-11	0.0	0.0	2.3e-09
32429	1.4406235021306985e-11	0.0	0.0	2.3e-09
32430	1.4713749348972255e-11	0.0	0.0	2.3e-09
32431	1.5027181651003543e-11	0.0	0.0	2.3e-09
32432	1.5346630652673415e-11	0.0	0.0	2.3e-09
32433	1.567219641019779e-11	0.0	0.0	2.3e-09
32434	1.6003980288746615e-11	0.0	0.0	2.3e-09
32435	1.6342085002569953e-11	0.0	0.0	2.3e-09
32436	1.6686614613839646e-11	0.0	0.0	2.3e-09
32437	1.7037674543634283e-11	0.0	0.0	2.3e-09
32438	1.7395371574198886e-11	0.0	0.0	2.3e-09
32439	1.7759813878092213e-11	0.0	0.0	2.3e-09
32440	1.8131111005556245e-11	0.0	0.0	2.3e-09
32441	1.8509373904961167e-11	0.0	0.0	2.3e-09
32442	1.8894714964202673e-11	0.0	0.0	2.3e-09
32443	1.9287247938401737e-11	0.0	0.0	2.3e-09
32444	1.9687088058941835e-11	0.0	0.0	2.3e-09
32445	2.0094351964738405e-11	0.0	0.0	2.3e-09
32446	2.050915775548739e-11	0.0	0.0	2.3e-09
32447	2.0931624988667732e-11	0.0	0.0	2.3e-09
32448	2.1361874678220432e-11	0.0	0.0	2.3e-09
32449	2.1800029328117332e-11	0.0	0.0	2.3e-09
32450	2.2246212917476865e-11	0.0	0.0	2.3e-09
32451	2.2700550918272366e-11	0.0	0.0	2.3e-09
32452	2.3163170305113532e-11	0.0	0.0	2.3e-09
32453	2.363419957326683e-11	0.0	0.0	2.3e-09
32454	2.4113768727403607e-11	0.0	0.0	2.3e-09
32455	2.4602009293776423e-11	0.0	0.0	2.3e-09
32456	2.5099054356149042e-11	0.0	0.0	2.3e-09
32457	2.5605038508332108e-11	0.0	0.0	2.3e-09
32458	2.61200979292265e-11	0.0	0.0	2.3e-09
32459	2.664437034010244e-11	0.0	0.0	2.3e-09
32460	2.7177995022058186e-11	0.0	0.0	2.3e-09
32461	2.7721112847515204e-11	0.0	0.0	2.3e-09
32462	2.8273866264782868e-11	0.0	0.0	2.3e-09
32463	2.8836399288957765e-11	0.0	0.0	2.3e-09
32464	2.9408857562433927e-11	0.0	0.0	2.3e-09
32465	2.999138830183129e-11	0.0	0.0	2.3e-09
32466	3.058414033612305e-11	0.0	0.0	2.3e-09
32467	3.118726411445362e-11	0.0	0.0	2.3e-09
32468	3.1800911711591995e-11	0.0	0.0	2.3e-09
32469	3.242523678977359e-11	0.0	0.0	2.3e-09
32470	3.3060394691632194e-11	0.0	0.0	2.3e-09
32471	3.370654234965436e-11	1.0	1.9589478960997542e-07	2.3e-09
32472	3.436383835738742e-11	0.0	0.0	2.3e-09
32473	3.503244295169799e-11	0.0	0.0	2.3e-09
32474	3.571251801840356e-11	0.0	0.0	2.3e-09
32475	3.6404227068393887e-11	0.0	0.0	2.3e-09
32476	3.7107735310540494e-11	0.0	0.0	2.3e-09
32477	3.782320956999069e-11	0.0	0.0	2.3e-09
32478	3.855081837559332e-11	0.0	0.0	2.3e-09
32479	3.9290731878329994e-11	0.0	0.0	2.3e-09
32480	4.004312193939475e-11	0.0	0.0	2.3e-09
32481	4.0808162044690124e-11	0.0	0.0	2.3e-09
32482	4.158602738813729e-11	0.0	0.0	2.3e-09
32483	4.237689481623076e-11	0.0	0.0	2.3e-09
32484	4.318094285053221e-11	0.0	0.0	2.3e-09
32485	4.399835168563751e-11	0.0	0.0	2.3e-09
32486	4.482930321222959e-11	0.0	0.0	2.3e-09
32487	4.567398096623411e-11	0.0	0.0	2.3e-09
32488	4.6532570177540835e-11	0.0	0.0	2.3e-09
32489	4.740525775281944e-11	0.0	0.0	2.3e-09
32490	4.8292232260199663e-11	0.0	0.0	2.3e-09
32491	4.919368392912946e-11	0.0	0.0	2.3e-09
32492	5.010980470419386e-11	0.0	0.0	2.3e-09
32493	5.104078815420224e-11	0.0	0.0	2.3e-09
32494	5.198682951220381e-11	0.0	0.0	2.3e-09
32495	5.294812572180797e-11	0.0	0.0	2.3e-09
32496	5.3924875340040853e-11	0.0	0.0	2.3e-09
32497	5.491727858937509e-11	0.0	0.0	2.3e-09
32498	5.592553737179975e-11	0.0	0.0	2.3e-09
32499	5.694985521085432e-11	0.0	0.0	2.3e-09
32500	5.7990437271389233e-11	0.0	0.0	2.3e-09
32501	5.904749034264399e-11	0.0	0.0	2.3e-09
32502	6.012122289705512e-11	0.0	0.0	2.3e-09
32503	6.121184497912703e-11	0.0	0.0	2.3e-09
32504	6.231956826422273e-11	0.0	0.0	2.3e-09
32505	6.344460606520167e-11	0.0	0.0	2.3e-09
32506	6.458717325683156e-11	0.0	0.0	2.3e-09
32507	6.574748631926637e-11	0.0	0.0	2.3e-09
32508	6.692576336661549e-11	0.0	0.0	2.3e-09
32509	6.812222401291221e-11	0.0	0.0	2.3e-09
32510	6.933708948226382e-11	0.0	0.0	2.3e-09
32511	7.057058254198378e-11	0.0	0.0	2.3e-09
32512	7.182292753580904e-11	0.0	0.0	2.3e-09
32513	7.309435029369993e-11	0.0	0.0	2.3e-09
32514	7.438507818223497e-11	0.0	0.0	2.3e-09
32515	7.569534011421699e-11	0.0	0.0	2.3e-09
32516	7.702536646470272e-11	0.0	0.0	2.3e-09
32517	7.837538907291253e-11	0.0	0.0	2.3e-09
32518	7.97456413025385e-11	0.0	0.0	2.3e-09
32519	8.11363579349239e-11	0.0	0.0	2.3e-09
32520	8.254777519230387e-11	0.0	0.0	2.3e-09
32521	8.39801307390049e-11	0.0	0.0	2.3e-09
32522	8.543366360704871e-11	0.0	0.0	2.3e-09
32523	8.690861430065345e-11	0.0	0.0	2.3e-09
32524	8.84052245739118e-11	0.0	0.0	2.3e-09
32525	8.99237376597159e-11	0.0	0.0	2.3e-09
32526	9.146439808854353e-11	0.0	0.0	2.3e-09
32527	9.302745161929651e-11	0.0	0.0	2.3e-09
32528	9.461314548335981e-11	0.0	0.0	2.3e-09
32529	9.622172801237058e-11	0.0	0.0	2.3e-09
32530	9.78534488598639e-11	0.0	0.0	2.3e-09
32531	9.950855898210553e-11	0.0	0.0	2.3e-09
32532	1.0118731045330237e-10	0.0	0.0	2.3e-09
32533	1.0288995656176625e-10	0.0	0.0	2.3e-09
32534	1.0461675178127477e-10	0.0	0.0	2.3e-09
32535	1.0636795172877332e-10	0.0	0.0	2.3e-09
32536	1.0814381308569203e-10	0.0	0.0	2.3e-09
32537	1.0994459369841831e-10	0.0	0.0	2.3e-09
32538	1.1177055240263073e-10	0.0	0.0	2.3e-09
32539	1.136219491450832e-10	0.0	0.0	2.3e-09
32540	1.1549904477863441e-10	0.0	0.0	2.3e-09
32541	1.1740210129443948e-10	0.0	0.0	2.3e-09
32542	1.1933138142194044e-10	0.0	0.0	2.3e-09
32543	1.212871490293002e-10	0.0	0.0	2.3e-09
32544	1.2326966870935131e-10	0.0	0.0	2.3e-09
32545	1.2527920603137018e-10	0.0	0.0	2.3e-09
32546	1.2731602730270726e-10	0.0	0.0	2.3e-09
32547	1.293803997195135e-10	0.0	0.0	2.3e-09
32548	1.3147259118150518e-10	0.0	0.0	2.3e-09
32549	1.335928703159044e-10	0.0	0.0	2.3e-09
32550	1.357415064482584e-10	0.0	0.0	2.3e-09
32551	1.3791876955802605e-10	0.0	0.0	2.3e-09
32552	1.4012493031870912e-10	0.0	0.0	2.3e-09
32553	1.4236025992447397e-10	0.0	0.0	2.3e-09
32554	1.4462503012051909e-10	0.0	0.0	2.3e-09
32555	1.4691951319992518e-10	0.0	0.0	2.3e-09
32556	1.492439818212166e-10	0.0	0.0	2.3e-09
32557	1.5159870928960598e-10	0.0	0.0	2.3e-09
32558	1.5398396909297624e-10	0.0	0.0	2.3e-09
32559	1.5640003521449982e-10	0.0	0.0	2.3e-09
32560	1.5884718184356892e-10	0.0	0.0	2.3e-09
32561	1.61325683432552e-10	0.0	0.0	2.3e-09
32562	1.638358148507538e-10	0.0	0.0	2.3e-09
32563	1.6637785092350276e-10	0.0	0.0	2.3e-09
32564	1.689520667699662e-10	1.0	1.9589478960997542e-07	2.3e-09
32565	1.7155873748508109e-10	0.0	0.0	2.3e-09
32566	1.7419813828795248e-10	0.0	0.0	2.3e-09
32567	1.768705443616904e-10	0.0	0.0	2.3e-09
32568	1.7957623083922744e-10	0.0	0.0	2.3e-09
32569	1.8231547288977285e-10	0.0	0.0	2.3e-09
32570	1.850885452862443e-10	0.0	0.0	2.3e-09
32571	1.8789572281763272e-10	0.0	0.0	2.3e-09
32572	1.9073727995186893e-10	0.0	0.0	2.3e-09
32573	1.9361349090082246e-10	0.0	0.0	2.3e-09
32574	1.9652462949589518e-10	0.0	0.0	2.3e-09
32575	1.9947096921223482e-10	0.0	0.0	2.3e-09
32576	2.0245278298565996e-10	0.0	0.0	2.3e-09
32577	2.054703433923343e-10	0.0	0.0	2.3e-09
32578	2.085239223034776e-10	0.0	0.0	2.3e-09
32579	2.1161379103258707e-10	0.0	0.0	2.3e-09
32580	2.1474022036925014e-10	0.0	0.0	2.3e-09
32581	2.1790348013640013e-10	0.0	0.0	2.3e-09
32582	2.2110383957859362e-10	0.0	0.0	2.3e-09
32583	2.2434156694661547e-10	0.0	0.0	2.3e-09
32584	2.2761692975479902e-10	0.0	0.0	2.3e-09
32585	2.309301943500838e-10	0.0	0.0	2.3e-09
32586	2.342816262784125e-10	0.0	0.0	2.3e-09
32587	2.3767148996457887e-10	0.0	0.0	2.3e-09
32588	2.4110004858388736e-10	0.0	0.0	2.3e-09
32589	2.4456756417310836e-10	0.0	0.0	2.3e-09
32590	2.480742976793655e-10	0.0	0.0	2.3e-09
32591	2.5162050845107163e-10	0.0	0.0	2.3e-09
32592	2.5520645468103163e-10	0.0	0.0	2.3e-09
32593	2.588323928771363e-10	0.0	0.0	2.3e-09
32594	2.6249857834155985e-10	0.0	0.0	2.3e-09
32595	2.662052645516114e-10	0.0	0.0	2.3e-09
32596	2.699527034761203e-10	0.0	0.0	2.3e-09
32597	2.7374114524017904e-10	0.0	0.0	2.3e-09
32598	2.775708383933307e-10	0.0	0.0	2.3e-09
32599	2.8144202958525475e-10	0.0	0.0	2.3e-09
32600	2.853549633516345e-10	0.0	0.0	2.3e-09
32601	2.8930988252429683e-10	0.0	0.0	2.3e-09
32602	2.933070277518382e-10	0.0	0.0	2.3e-09
32603	2.973466376403684e-10	0.0	0.0	2.3e-09
32604	3.014289484794979e-10	0.0	0.0	2.3e-09
32605	3.0555419443214e-10	0.0	0.0	2.3e-09
32606	3.0972260742445383e-10	0.0	0.0	2.3e-09
32607	3.139344166936233e-10	0.0	0.0	2.3e-09
32608	3.181898492276274e-10	0.0	0.0	2.3e-09
32609	3.2248912948328513e-10	0.0	0.0	2.3e-09
32610	3.2683247922765695e-10	0.0	0.0	2.3e-09
32611	3.312201177046392e-10	0.0	0.0	2.3e-09
32612	3.356522610916676e-10	0.0	0.0	2.3e-09
32613	3.4012912289417205e-10	0.0	0.0	2.3e-09
32614	3.446509140319771e-10	0.0	0.0	2.3e-09
32615	3.4921784189325993e-10	0.0	0.0	2.3e-09
32616	3.538301110545022e-10	0.0	0.0	2.3e-09
32617	3.584879232939521e-10	0.0	0.0	2.3e-09
32618	3.631914766252435e-10	0.0	0.0	2.3e-09
32619	3.679409661872857e-10	1.0	1.9589478960997542e-07	2.3e-09
32620	3.727365836151586e-10	0.0	0.0	2.3e-09
32621	3.7757851711770645e-10	0.0	0.0	2.3e-09
32622	3.8246695147825073e-10	0.0	0.0	2.3e-09
32623	3.8740206783270655e-10	0.0	0.0	2.3e-09
32624	3.9238404382859394e-10	0.0	0.0	2.3e-09
32625	3.9741305303446184e-10	0.0	0.0	2.3e-09
32626	4.0248926538987313e-10	0.0	0.0	2.3e-09
32627	4.0761284722203854e-10	0.0	0.0	2.3e-09
32628	4.127839605435401e-10	0.0	0.0	2.3e-09
32629	4.1800276350760903e-10	0.0	0.0	2.3e-09
32630	4.2326940996533884e-10	0.0	0.0	2.3e-09
32631	4.2858404977587627e-10	0.0	0.0	2.3e-09
32632	4.3394682842478076e-10	0.0	0.0	2.3e-09
32633	4.3935788726469593e-10	0.0	0.0	2.3e-09
32634	4.448173630227174e-10	0.0	0.0	2.3e-09
32635	4.503253878283655e-10	0.0	0.0	2.3e-09
32636	4.5588208943409724e-10	0.0	0.0	2.3e-09
32637	4.6148759084698817e-10	0.0	0.0	2.3e-09
32638	4.67142010557119e-10	0.0	0.0	2.3e-09
32639	4.728454618133264e-10	0.0	0.0	2.3e-09
32640	4.785980534304146e-10	0.0	0.0	2.3e-09
32641	4.843998891430354e-10	0.0	0.0	2.3e-09
32642	4.902510674432694e-10	0.0	0.0	2.3e-09
32643	4.96151681822289e-10	0.0	0.0	2.3e-09
32644	5.021018208018979e-10	0.0	0.0	2.3e-09
32645	5.081015672009943e-10	0.0	0.0	2.3e-09
32646	5.141509990662284e-10	0.0	0.0	2.3e-09
32647	5.202501887016943e-10	0.0	0.0	2.3e-09
32648	5.26399202802056e-10	0.0	0.0	2.3e-09
32649	5.325981027256467e-10	0.0	0.0	2.3e-09
32650	5.388469440967619e-10	0.0	0.0	2.3e-09
32651	5.451457770692852e-10	0.0	0.0	2.3e-09
32652	5.514946455190605e-10	0.0	0.0	2.3e-09
32653	5.57893587983181e-10	0.0	0.0	2.3e-09
32654	5.643426366695378e-10	0.0	0.0	2.3e-09
32655	5.708418183354102e-10	0.0	0.0	2.3e-09
32656	5.773911528636875e-10	0.0	0.0	2.3e-09
32657	5.839906548047552e-10	0.0	0.0	2.3e-09
32658	5.906403320939268e-10	0.0	0.0	2.3e-09
32659	5.973401861212322e-10	0.0	0.0	2.3e-09
32660	6.040902127529575e-10	0.0	0.0	2.3e-09
32661	6.108904006034631e-10	0.0	0.0	2.3e-09
32662	6.17740732095158e-10	0.0	0.0	2.3e-09
32663	6.246411832198229e-10	0.0	0.0	2.3e-09
32664	6.31591723527355e-10	0.0	0.0	2.3e-09
32665	6.385923154425782e-10	0.0	0.0	2.3e-09
32666	6.456429146289961e-10	0.0	0.0	2.3e-09
32667	6.527434707103823e-10	0.0	0.0	2.3e-09
32668	6.598939253609497e-10	0.0	0.0	2.3e-09
32669	6.670942139404962e-10	0.0	0.0	2.3e-09
32670	6.743442648175462e-10	0.0	0.0	2.3e-09
32671	6.816439992867174e-10	0.0	0.0	2.3e-09
32672	6.889933310794592e-10	0.0	0.0	2.3e-09
32673	6.96392167679858e-10	0.0	0.0	2.3e-09
32674	7.038404082405734e-10	0.0	0.0	2.3e-09
32675	7.113379455966289e-10	0.0	0.0	2.3e-09
32676	7.188846643975471e-10	0.0	0.0	2.3e-09
32677	7.264804425828668e-10	0.0	0.0	2.3e-09
32678	7.341251502893563e-10	0.0	0.0	2.3e-09
32679	7.418186501603917e-10	0.0	0.0	2.3e-09
32680	7.4956079726823e-10	0.0	0.0	2.3e-09
32681	7.573514392699387e-10	0.0	0.0	2.3e-09
32682	7.651904161653058e-10	0.0	0.0	2.3e-09
32683	7.730775598917692e-10	0.0	0.0	2.3e-09
32684	7.810126951856331e-10	0.0	0.0	2.3e-09
32685	7.889956384372888e-10	0.0	0.0	2.3e-09
32686	7.970261985785715e-10	1.0	1.9589478960997542e-07	2.3e-09
32687	8.051041762836916e-10	0.0	0.0	2.3e-09
32688	8.132293650448969e-10	0.0	0.0	2.3e-09
32689	8.214015494818182e-10	0.0	0.0	2.3e-09
32690	8.296205069378802e-10	0.0	0.0	2.3e-09
32691	8.378860061752739e-10	0.0	0.0	2.3e-09
32692	8.461978082693801e-10	0.0	0.0	2.3e-09
32693	8.545556661681822e-10	0.0	0.0	2.3e-09
32694	8.629593243224233e-10	0.0	0.0	2.3e-09
32695	8.714085193723871e-10	0.0	0.0	2.3e-09
32696	8.79902979799997e-10	0.0	0.0	2.3e-09
32697	8.884424256344635e-10	0.0	0.0	2.3e-09
32698	8.970265684506698e-10	0.0	0.0	2.3e-09
32699	9.056551121782298e-10	0.0	0.0	2.3e-09
32700	9.143277520147381e-10	0.0	0.0	2.3e-09
32701	9.230441750648963e-10	0.0	0.0	2.3e-09
32702	9.318040596503548e-10	0.0	0.0	2.3e-09
32703	9.406070763861173e-10	0.0	0.0	2.3e-09
32704	9.494528866512916e-10	0.0	0.0	2.3e-09
32705	9.583411442874644e-10	0.0	0.0	2.3e-09
32706	9.672714943136885e-10	0.0	0.0	2.3e-09
32707	9.762435735418938e-10	0.0	0.0	2.3e-09
32708	9.852570099285112e-10	0.0	0.0	2.3e-09
32709	9.943114236720417e-10	0.0	0.0	2.3e-09
32710	1.0034064258369015e-09	0.0	0.0	2.3e-09
32711	1.012541619536679e-09	0.0	0.0	2.3e-09
32712	1.0217165991707337e-09	0.0	0.0	2.3e-09
32713	1.0309309509704584e-09	0.0	0.0	2.3e-09
32714	1.0401842524765106e-09	0.0	0.0	2.3e-09
32715	1.0494760727794202e-09	0.0	0.0	2.3e-09
32716	1.058805972813836e-09	0.0	0.0	2.3e-09
32717	1.068173504807532e-09	0.0	0.0	2.3e-09
32718	1.0775782126155015e-09	0.0	0.0	2.3e-09
32719	1.0870196319117892e-09	0.0	0.0	2.3e-09
32720	1.0964972897462682e-09	0.0	0.0	2.3e-09
32721	1.1060107050690844e-09	0.0	0.0	2.3e-09
32722	1.1155593881842842e-09	0.0	0.0	2.3e-09
32723	1.1251428408428982e-09	0.0	0.0	2.3e-09
32724	1.1347605572342392e-09	0.0	0.0	2.3e-09
32725	1.1444120230223177e-09	0.0	0.0	2.3e-09
32726	1.154096714824144e-09	0.0	0.0	2.3e-09
32727	1.1638141020636357e-09	0.0	0.0	2.3e-09
32728	1.1735636451805663e-09	0.0	0.0	2.3e-09
32729	1.183344797515852e-09	0.0	0.0	2.3e-09
32730	1.193157002938557e-09	0.0	0.0	2.3e-09
32731	1.2029996977483879e-09	0.0	0.0	2.3e-09
32732	1.2128723110239103e-09	1.0	1.9589478960997542e-07	2.3e-09
32733	1.2227742627319917e-09	0.0	0.0	2.3e-09
32734	1.2327049648338473e-09	0.0	0.0	2.3e-09
32735	1.2426638222474681e-09	0.0	0.0	2.3e-09
32736	1.2526502311406802e-09	0.0	0.0	2.3e-09
32737	1.2626635804159187e-09	0.0	0.0	2.3e-09
32738	1.2727032515399042e-09	0.0	0.0	2.3e-09
32739	1.282768617029734e-09	0.0	0.0	2.3e-09
32740	1.2928590426713673e-09	0.0	0.0	2.3e-09
32741	1.3029738866158069e-09	0.0	0.0	2.3e-09
32742	1.313112499185876e-09	0.0	0.0	2.3e-09
32743	1.3232742235495475e-09	0.0	0.0	2.3e-09
32744	1.3334583944887838e-09	0.0	0.0	2.3e-09
32745	1.343664340722453e-09	0.0	0.0	2.3e-09
32746	1.3538913833567737e-09	0.0	0.0	2.3e-09
32747	1.3641388359989613e-09	0.0	0.0	2.3e-09
32748	1.3744060051408197e-09	1.0	1.9589478960997542e-07	2.3e-09
32749	1.384692190190965e-09	0.0	0.0	2.3e-09
32750	1.3949966842583718e-09	0.0	0.0	2.3e-09
32751	1.4053187719225565e-09	0.0	0.0	2.3e-09
32752	1.415657733242593e-09	0.0	0.0	2.3e-09
32753	1.4260128396166596e-09	0.0	0.0	2.3e-09
32754	1.4363833567615604e-09	0.0	0.0	2.3e-09
32755	1.4467685438853683e-09	0.0	0.0	2.3e-09
32756	1.4571676533889047e-09	0.0	0.0	2.3e-09
32757	1.4675799313479213e-09	0.0	0.0	2.3e-09
32758	1.4780046175628285e-09	0.0	0.0	2.3e-09
32759	1.4884409463506005e-09	0.0	0.0	2.3e-09
32760	1.4988881446358237e-09	0.0	0.0	2.3e-09
32761	1.50934543471446e-09	0.0	0.0	2.3e-09
32762	1.5198120324098047e-09	0.0	0.0	2.3e-09
32763	1.5302871477377787e-09	0.0	0.0	2.3e-09
32764	1.5407699854906154e-09	0.0	0.0	2.3e-09
32765	1.551259744590145e-09	0.0	0.0	2.3e-09
32766	1.5617556188658937e-09	0.0	0.0	2.3e-09
32767	1.5722567961978407e-09	0.0	0.0	2.3e-09
32768	1.5827624596090292e-09	0.0	0.0	2.3e-09
32769	1.5932717878312068e-09	0.0	0.0	2.3e-09
32770	1.603783953964566e-09	0.0	0.0	2.3e-09
32771	1.614298126624311e-09	0.0	0.0	2.3e-09
32772	1.6248134686879138e-09	0.0	0.0	2.3e-09
32773	1.6353291395609818e-09	0.0	0.0	2.3e-09
32774	1.6458442950255756e-09	0.0	0.0	2.3e-09
32775	1.6563580846978337e-09	0.0	0.0	2.3e-09
32776	1.6668696547643533e-09	0.0	0.0	2.3e-09
32777	1.6773781478180387e-09	0.0	0.0	2.3e-09
32778	1.687882702555355e-09	0.0	0.0	2.3e-09
32779	1.6983824536000381e-09	0.0	0.0	2.3e-09
32780	1.708876531914455e-09	0.0	0.0	2.3e-09
32781	1.7193640650719587e-09	0.0	0.0	2.3e-09
32782	1.7298441777196278e-09	0.0	0.0	2.3e-09
32783	1.740315990932465e-09	0.0	0.0	2.3e-09
32784	1.750778623234826e-09	0.0	0.0	2.3e-09
32785	1.761231189413456e-09	0.0	0.0	2.3e-09
32786	1.7716728028341328e-09	0.0	0.0	2.3e-09
32787	1.7821025735011602e-09	0.0	0.0	2.3e-09
32788	1.7925196085477046e-09	0.0	0.0	2.3e-09
32789	1.802923013768945e-09	0.0	0.0	2.3e-09
32790	1.8133118928380639e-09	0.0	0.0	2.3e-09
32791	1.8236853466886638e-09	0.0	0.0	2.3e-09
32792	1.834042475794205e-09	0.0	0.0	2.3e-09
32793	1.8443823781279847e-09	0.0	0.0	2.3e-09
32794	1.8547041503062009e-09	0.0	0.0	2.3e-09
